Authorization Date,Record ID,Store Name,Store Type,Street Number,City,State,Zip Code,Zip4,County,Latitude,Longitude,End Date
1998-11-24,453512,"GREEN VALLEY VEG., FRUITS & GREEN  ",Fruits/Veg Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,05/18/1999
1998-11-24,312887,LOWEST PRICE  ,Small Grocery Store,1400,Washington,DC,20009,5804,DIST OF COLUMBIA,0.0,0.0,02/16/2000
1998-12-10,690572,BIG BEAR MARKET  ,Small Grocery Store,1700,Washington,DC,20001,1118,DIST OF COLUMBIA,38.91275,-77.0122,08/15/2006
1998-12-22,307624,AMERICAN GROCERY  ,Convenience Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,04/15/1999
1999-01-01,383845,LAUREL GROVE FARMS  ,Delivery Route, ,Washington,DC,20013,1006,DIST OF COLUMBIA,0.0,0.0,02/16/2000
1999-01-06,646420,3RD & K STREET MARKET  ,Medium Grocery Store,1000,Washington,DC,20003,3423,DIST OF COLUMBIA,0.0,0.0,04/06/2004
1999-01-21,241588,S & L CARRY ALL  ,Convenience Store,2535,Washington,DC,20009,6954,DIST OF COLUMBIA,0.0,0.0,07/13/2000
1999-01-21,405125,A-1 GROCERY  ,Convenience Store,615,Washington,DC,20019,5457,DIST OF COLUMBIA,38.89797,-76.92578,09/16/2018
1999-01-25,413546,FRESH EXPRESS FOOD STORES LTD  ,Convenience Store,906,Washington,DC,20002,3742,DIST OF COLUMBIA,0.0,0.0,03/19/2001
1999-02-03,570492,FAIRWAY MARKET  ,Small Grocery Store,2501,Washington,DC,20002,1014,DIST OF COLUMBIA,0.0,0.0,12/05/2001
1999-02-04,555440,J & K MARKET  ,Convenience Store,234,Washington,DC,20002,6508,DIST OF COLUMBIA,38.89343,-76.98369,11/15/2012
1999-02-05,609298,HI MARKET  ,Small Grocery Store,2655,WASHINGTON,DC,20009, ,DIST OF COLUMBIA,38.92469,-77.03535,10/18/2006
1999-02-12,613366,NEW DODGE MARKET  ,Convenience Store,3620,Washington,DC,20010,1319,DIST OF COLUMBIA,38.93701,-77.03278,07/22/2015
1999-03-17,651612,LEES MARKET  ,Small Grocery Store,5433,Washington,DC,20011,3909,DIST OF COLUMBIA,0.0,0.0,10/27/2003
1999-04-06,411262,4-SEASONS CONVENIENCE  ,Small Grocery Store,4975,Washington,DC,20017,3927,DIST OF COLUMBIA,38.9497,-76.99294,03/01/2016
1999-04-06,234358,WHEELER ROAD MARKET INC  ,Convenience Store,4135,Washington,DC,20032,4346,DIST OF COLUMBIA,0.0,0.0,01/26/2000
1999-04-25,611986,GROCERY STORE STAND 29 (NORA)  ,Convenience Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,04/25/1999
1999-05-12,289128,SAMI GROCERY  ,Bakery Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,12/27/2001
1999-05-19,476723,EL PARAISO GROCERY  ,Small Grocery Store,1805,Washington,DC,20009,4425,DIST OF COLUMBIA,0.0,0.0,05/31/2000
1999-05-21,262212,ONE STOP MARKET  ,Small Grocery Store,200,Washington,DC,20001,1825,DIST OF COLUMBIA,0.0,0.0,06/13/2000
1999-06-03,287284,GREAT EATERLY OF DC INC  ,Convenience Store,1235,Washington,DC,20009,4460,DIST OF COLUMBIA,0.0,0.0,09/24/2000
1999-06-03,420352,BALTIMORE FISH MARKET  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,08/15/2000
1999-06-04,255928,BLACK LION MARKET  ,Convenience Store,3500,WASHINGTON,DC,20010, ,DIST OF COLUMBIA,0.0,0.0,04/08/2003
1999-06-08,474918,PRIME MEATS INC.  ,Meat/Poultry Specialty,707,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,02/16/2000
1999-06-29,666250,MIMI'S GROCERY  ,Small Grocery Store,5422,Washington,DC,20011,3910,DIST OF COLUMBIA,0.0,0.0,02/11/2002
1999-06-29,716172,S & T MARKET  ,Food Buying Co-op,3001,Washington,DC,20001,3913,DIST OF COLUMBIA,0.0,0.0,06/20/2004
1999-06-29,533683,SUPER PHARMACY LLC & GROC STORE  ,Combination Grocery/Other,1019,Washington,DC,20002,3743,DIST OF COLUMBIA,0.0,0.0,06/14/2004
1999-07-01,532147,B & M MARKET  ,Convenience Store,215,Washington,DC,20001,1231,DIST OF COLUMBIA,38.90572,-77.01402,12/09/2014
1999-07-09,378913,FORT CARROLL MARKET  ,Small Grocery Store,3705,Washington,DC,20032,1549,DIST OF COLUMBIA,0.0,0.0,09/03/2001
1999-07-28,238764,"TRUE DELIGHT DELI/CARRYOUT, GROC  ",Small Grocery Store,2927,Washington,DC,20032,2563,DIST OF COLUMBIA,0.0,0.0,02/11/2003
1999-07-30,438462,FLORIDA PRODUCE STAND #24  ,Fruits/Veg Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,01/02/2000
1999-08-04,258804,BRAHIM PRODUCE (STAND #42)  ,Fruits/Veg Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,01/31/2000
1999-08-04,365410,ROOSEVELT FOOD SHOPPE  ,Convenience Store,1418,Washington,DC,20005,4404,DIST OF COLUMBIA,0.0,0.0,02/16/2000
1999-08-11,492727,FANTSEMAN CULTURAL SOCIETY  ,Convenience Store,1309,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,38.90879,-76.99794,08/14/2006
1999-08-31,676762,QUICK SERVICE  ,Small Grocery Store,2401,Washington,DC,20020,5815,DIST OF COLUMBIA,0.0,0.0,01/15/2004
1999-08-31,570658,BENCO MARKET  ,Medium Grocery Store,4528,WASHINGTON,DC,20019, ,DIST OF COLUMBIA,0.0,0.0,07/10/2001
1999-09-01,562365,CAPITOL CONVENIENT MART  ,Convenience Store,3929,Washington,DC,20032,2308,DIST OF COLUMBIA,38.83244,-77.00832,03/23/2006
1999-09-14,456656,ANACOSTIA DELI  ,Convenience Store,1303,Washington,DC,20020,6909,DIST OF COLUMBIA,0.0,0.0,11/19/2002
1999-09-15,688615,GEORGIA AVENUE TEXACO  ,Small Grocery Store,4000,Washington,DC,20011,5857,DIST OF COLUMBIA,0.0,0.0,12/29/2002
1999-09-29,623410,SUNBEAM MARKET  ,Small Grocery Store,2324,Washington,DC,20002,1106,DIST OF COLUMBIA,0.0,0.0,10/23/2002
1999-10-05,500588,Park Market  ,Convenience Store,3400,Washington,DC,20010,2010,DIST OF COLUMBIA,0.0,0.0,07/17/2000
1999-10-13,627282,A & A CONVENIENCE STORE  ,Convenience Store,1250,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,02/11/2002
1999-10-14,577384,MINNESOTA FOOD MART  ,Convenience Store,3728,Washington,DC,20019,2667,DIST OF COLUMBIA,0.0,0.0,02/22/2005
1999-10-14,510922,PATRON CONVENIENT STORE  ,Medium Grocery Store,3235,Washington,DC,20020,3711,DIST OF COLUMBIA,38.86896,-76.95977,02/08/2011
1999-10-26,551592,WHEELER ROAD MARKET  ,Small Grocery Store,4135,Washington,DC,20032,4346,DIST OF COLUMBIA,0.0,0.0,10/26/1999
1999-11-10,646404,CIRCLE 7 MARKET FOOD STORE  ,Convenience Store,1211,Washington,DC,20002,7802,DIST OF COLUMBIA,38.90997,-76.98444,12/10/2001
1999-11-15,478484,PEOPLE'S MARKET  ,Medium Grocery Store,3041,Washington,DC,20020,1607,DIST OF COLUMBIA,38.85368,-76.96466,10/05/2011
1999-11-23,718923,BENNING ROAD TEXACO  ,Convenience Store,3355,Washington,DC,20019,1502,DIST OF COLUMBIA,0.0,0.0,05/14/2003
1999-12-13,235544,D C SUPERMARKET  ,Convenience Store,539,Washington,DC,20002,5235,DIST OF COLUMBIA,38.89659,-76.99487,08/28/2000
1999-12-13,727482,G STAR MARKET  ,Medium Grocery Store,4837,Washington,DC,20019,6145,DIST OF COLUMBIA,0.0,0.0,05/11/2003
1999-12-16,725204,9TH STREET MARKET  ,Convenience Store,1907,Washington,DC,20001,4107,DIST OF COLUMBIA,0.0,0.0,03/11/2004
1999-12-23,231235,DISCOUNT FOOD MARKET  ,Convenience Store,527,Washington,DC,20003,2835,DIST OF COLUMBIA,0.0,0.0,10/23/2002
2000-01-05,603989,NEW DAY & NIGHT  ,Convenience Store,4031,Washington,DC,20032,1331,DIST OF COLUMBIA,38.83027,-77.00775,05/20/2007
2000-01-11,611006,CARIBBEAN CRESCENT INC  ,Unknown,1280,Washington,DC,20002,3459,DIST OF COLUMBIA,0.0,0.0,11/25/2003
2000-01-11,335121,AMERICAN MEAT  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,10/16/2000
2000-01-18,477092,WHEELER ROAD MARKET  ,Convenience Store,4135,Washington,DC,20032,4346,DIST OF COLUMBIA,0.0,0.0,04/14/2003
2000-02-02,285907,Dc Express  ,Convenience Store,1504,Washington,DC,20003,1507,DIST OF COLUMBIA,0.0,0.0,02/11/2002
2000-02-08,713449,CONVENIENCE STORE FIRST  ,Convenience Store,600,WASHIINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,09/19/2000
2000-02-12,333278,EI MARKET  ,Convenience Store,1712,Washington,DC,20009,4309,DIST OF COLUMBIA,0.0,0.0,07/15/2003
2000-02-17,260805,DELICIAS MARKET  ,Convenience Store,5505,Washington,DC,20011,6801,DIST OF COLUMBIA,38.95685,-77.03339,10/17/2006
2000-03-09,409526,7 Days Grocery  ,Convenience Store,2701,Washington,DC,20009, ,DIST OF COLUMBIA,38.92508,-77.0322,04/08/2008
2000-03-09,500486,HOME MARKET  ,Convenience Store,1430,Washington,DC,20002,3342,DIST OF COLUMBIA,0.0,0.0,06/19/2001
2000-03-17,530853,ASIER GROCER  ,Convenience Store,3661,Washington,DC,20010,1641,DIST OF COLUMBIA,0.0,0.0,02/10/2002
2000-04-06,394184,PENNSYLVANIA AVENUE MARKET  ,Convenience Store,1501,Washington,DC,20003,3117,DIST OF COLUMBIA,0.0,0.0,04/21/2003
2000-04-14,340492,Los Primos  ,Convenience Store,3170,Washington,DC,20010,2747,DIST OF COLUMBIA,38.93068,-77.03819,07/24/2007
2000-05-04,705232,8TH STREET MARKET  ,Small Grocery Store,419,Washington,DC,20003,2833,DIST OF COLUMBIA,0.0,0.0,08/18/2003
2000-06-05,241045,EVERLASTING LIFE  ,Fruits/Veg Specialty,2928,Washington,DC,20001,3828,DIST OF COLUMBIA,38.92787,-77.02311,04/17/2012
2000-06-20,471802,GABRIELLITAS LATINO MARKET  ,Small Grocery Store,1406,Washington,DC,20009,5802,DIST OF COLUMBIA,0.0,0.0,06/25/2002
2000-06-21,311838,10TH STREET MARKET  ,Convenience Store,1000,Washington,DC,20001,5004,DIST OF COLUMBIA,38.91406,-77.02617,03/18/2013
2000-07-12,375171,PARK'S MARKET  ,Small Grocery Store,3400,Washington,DC,20010,2010,DIST OF COLUMBIA,0.0,0.0,06/26/2003
2000-07-27,260406,Anitas Supermarket Llc  ,Medium Grocery Store,201,Washington,DC,20002,6507,DIST OF COLUMBIA,0.0,0.0,11/16/2002
2000-08-09,350184,Farmers Market Seafood  ,Seafood Specialty,1309,Washington,DC,20002,7084,DIST OF COLUMBIA,38.90879,-76.99794,06/05/2008
2000-08-09,522754,ELEVEN MARKET  ,Small Grocery Store,1936,Washington,DC,20001,4114,DIST OF COLUMBIA,38.91666,-77.02704,08/26/2013
2000-08-09,444035,A & L MARKET  ,Small Grocery Store,2007,Washington,DC,20001,1002,DIST OF COLUMBIA,0.0,0.0,12/22/2002
2000-08-29,300163,PANAMERICANA GROCERY  ,Super Store,3552,Washington,DC,20010,1357,DIST OF COLUMBIA,38.93562,-77.03278, 
2000-08-29,261371,ROOSEVELT FOOD SHOPPE  ,Convenience Store,1418,Washington,DC,20005,4404,DIST OF COLUMBIA,0.0,0.0,08/12/2003
2000-08-30,321528,Harveys Market Inc  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,11/13/2012
2000-09-01,295762,Congress Heights Discount Shop  ,Convenience Store,3109,Washington,DC,20032,1573,DIST OF COLUMBIA,38.84343,-76.99947,04/07/2008
2000-09-11,246618,J & D MARKET  ,Convenience Store,2201,Washington,DC,20020,5323,DIST OF COLUMBIA,38.87146,-76.97467,12/03/2012
2000-09-21,626322,D C FOOD MARKET  ,Small Grocery Store,1235,Washington,DC,20009,4460,DIST OF COLUMBIA,0.0,0.0,03/07/2004
2000-09-25,595455,SUNSET LIQUORS  ,Combination Grocery/Other,1625-27,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,10/29/2002
2000-09-25,353611,7-Eleven Inc F 32892,Convenience Store,429,Washington,DC,20003,2833,DIST OF COLUMBIA,38.88288,-76.99502,08/09/2020
2000-10-03,535235,KENNEDY STREET MARKET  ,Convenience Store,701,Washington,DC,20011,3031,DIST OF COLUMBIA,38.95639,-77.02262,10/26/2005
2000-10-12,715365,TWO STAR MARKET INC  ,Convenience Store,2737,Washington,DC,20001,3919,DIST OF COLUMBIA,0.0,0.0,11/21/2002
2000-10-12,358945,ONE STOP MARKET  ,Convenience Store,200,Washington,DC,20001,1825,DIST OF COLUMBIA,0.0,0.0,06/05/2002
2000-10-12,417780,CARLITOS MEAT MARKET  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,08/05/2001
2000-11-03,570889,MULTI-PURPOSE DISCOUNT STORE  ,Convenience Store,234,Washington,DC,20001,1802,DIST OF COLUMBIA,0.0,0.0,08/15/2001
2000-11-15,380404,GIANT FOOD 380,Super Store,3406,Washington,DC,20016, ,DIST OF COLUMBIA,38.93482,-77.07262,12/09/2014
2000-11-27,644723,MARTINS FOODTOWN  ,Convenience Store,2765,WASHINGTON,DC,20032, ,DIST OF COLUMBIA,38.84718,-76.99612,11/26/2018
2000-12-11,443728,WHOLE FOODS MARKET 10135,Super Store,1440,Washington,DC,20005,1908,DIST OF COLUMBIA,38.9096,-77.033, 
2000-12-12,458394,GEORGIA AVENUE FOOD BARN  ,Convenience Store,6205,Washington,DC,20011,5111,DIST OF COLUMBIA,0.0,0.0,02/22/2005
2001-01-04,229686,EL PARAISO GROCERY  ,Small Grocery Store,1805,Washington,DC,20009,4425,DIST OF COLUMBIA,38.91436,-77.03191,03/22/2009
2001-01-09,648493,SAM'S MARKET INC  ,Convenience Store,2940,Washington,DC,20017,2406,DIST OF COLUMBIA,0.0,0.0,08/18/2003
2001-01-11,332099,DAVIS MARKET  ,Convenience Store,3819,Washington,DC,20011,5888,DIST OF COLUMBIA,38.93824,-77.02457,07/24/2013
2001-01-17,642457,CARIBBEAN BELLY LLC  ,Small Grocery Store,3930,Washington,DC,20011,5861,DIST OF COLUMBIA,38.939,-77.02483,05/03/2010
2001-01-25,562456,GOLDEN RULE SUPERMARKET  ,Large Grocery Store,35,Washington,DC,20001,1364,DIST OF COLUMBIA,0.0,0.0,02/01/2005
2001-01-29,676582,RJA SOCIAL ENGINEER CO INC  ,Food Buying Co-op,2500,WASHINGTON,DC,20020, ,DIST OF COLUMBIA,0.0,0.0,02/11/2002
2001-02-04,303839,GEORGIA AVE MARKET  ,Convenience Store,3128,Washington,DC,20010,2902,DIST OF COLUMBIA,38.92932,-77.02335,09/18/2006
2001-02-20,586847,BLESS 7 TO 9 STORE  ,Convenience Store,434,Washington,DC,20011,5944,DIST OF COLUMBIA,38.93989,-77.01876,01/29/2007
2001-02-21,713261,Paramount Market  ,Medium Grocery Store,2200,Washington,DC,20020,4302,DIST OF COLUMBIA,0.0,0.0,07/08/2004
2001-03-06,374248,MO'S CONVENIENCE EXPRESS  ,Convenience Store,1255,Washington,DC,20002,4444,DIST OF COLUMBIA,0.0,0.0,10/23/2002
2001-04-11,717887,CVS Pharmacy 1340,Combination Grocery/Other,845,Washington,DC,20002,3927,DIST OF COLUMBIA,38.90076,-76.98288, 
2001-04-11,725792,CVS Pharmacy 1355,Combination Grocery/Other,1900,Washington,DC,20001,3110,DIST OF COLUMBIA,38.91598,-77.02196, 
2001-04-11,350820,CVS Pharmacy 1349,Combination Grocery/Other,5227,Washington,DC,20011,3923,DIST OF COLUMBIA,38.95375,-77.02765, 
2001-04-11,319086,CVS Pharmacy Inc 1351,Combination Grocery/Other,1751,Washington,DC,20009,2813,DIST OF COLUMBIA,38.92394,-77.04089, 
2001-04-11,333233,CVS Pharmacy 1360,Combination Grocery/Other,2834,Washington,DC,20020,3004,DIST OF COLUMBIA,38.8604,-76.96686, 
2001-04-11,723613,CVS PHARMACY  1341,Combination Grocery/Other,1199,Washington,DC,20005,3519,DIST OF COLUMBIA,38.90482,-77.03239, 
2001-04-11,410146,CVS PHARMACY 515,Combination Grocery/Other,801,Washington,DC,20001,3717,DIST OF COLUMBIA,38.90001,-77.02187,05/21/2009
2001-04-12,313315,CVS PHARMACY  1344,Combination Grocery/Other,500,Washington,DC,20003,2974,DIST OF COLUMBIA,38.88252,-76.9902, 
2001-04-12,609050,CVS Pharmacy 1364,Combination Grocery/Other,6514,Washington,DC,20012,2912,DIST OF COLUMBIA,38.96912,-77.0274, 
2001-04-12,308012,CVS Pharmacy 1335,Combination Grocery/Other,3240,Washington,DC,20020,3712,DIST OF COLUMBIA,38.86902,-76.9596, 
2001-04-12,262870,CVS Pharmacy 1333,Combination Grocery/Other,3601,Washington,DC,20017,2547,DIST OF COLUMBIA,38.93356,-76.991, 
2001-04-12,529588,CVS Pharmacy 1366,Combination Grocery/Other,128,Washington,DC,20011,5213,DIST OF COLUMBIA,38.95654,-77.01311,03/19/2003
2001-04-12,365980,CVS PHARMACY  1361,Combination Grocery/Other,633,WASHINGTON,DC,20004, ,DIST OF COLUMBIA,0.0,0.0,12/14/2003
2001-04-12,266409,CVS Pharmacy 1365,Combination Grocery/Other,1637,Washington,DC,20036,1403,DIST OF COLUMBIA,38.90969,-77.03818, 
2001-04-20,516147,OGDEN MARKET  ,Convenience Store,1500,Washington,DC,20010,1235,DIST OF COLUMBIA,38.93547,-77.03484, 
2001-04-20,481826,FAMILY LIQUOR AND FOOD  ,Combination Grocery/Other,2301,WASHINGTON,DC,20009, ,DIST OF COLUMBIA,0.0,0.0,09/03/2003
2001-04-30,376802,CVS PHARMACY 2174,Combination Grocery/Other,4555,Washington,DC,20016,4619,DIST OF COLUMBIA,38.94914,-77.08024, 
2001-04-30,263763,CVS PHARMACY 1839,Combination Grocery/Other,1990,Washington,DC,20006,1103,DIST OF COLUMBIA,38.90239,-77.0445, 
2001-04-30,518051,CVS PHARMACY 1334,Combination Grocery/Other,717,Washington,DC,20005,3200,DIST OF COLUMBIA,38.89891,-77.03194, 
2001-04-30,398022,CVS PHARMACY 1345,Combination Grocery/Other,433,Washington,DC,20024,2111,DIST OF COLUMBIA,38.88561,-77.0262,09/26/2016
2001-05-01,721603,CVS PHARMACY 2527,Combination Grocery/Other,1025,Washington,DC,20036,5405,DIST OF COLUMBIA,38.90316,-77.03967, 
2001-05-01,410757,CVS PHARMACY 2490,Combination Grocery/Other,435,Washington,DC,20004,2102,DIST OF COLUMBIA,38.89526,-77.02289, 
2001-05-04,487634,TIBUYE GROCERY STORE  ,Farmers' Market,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,10/17/2002
2001-05-14,655924,Pro Bono Ent Inc  ,Small Grocery Store,5403,Washington,DC,20011,3909,DIST OF COLUMBIA,38.9553,-77.02787,12/09/2012
2001-06-25,729320,PARK PLAZA MARKET  ,Small Grocery Store,1629,WASHINGTON,DC,20009, ,DIST OF COLUMBIA,0.0,0.0,01/08/2005
2001-06-29,504248,PAT'S  ,Convenience Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,03/18/2013
2001-07-04,353173,STEVE'S MARKET  ,Small Grocery Store,1501,Washington,DC,20001,1109,DIST OF COLUMBIA,0.0,0.0,03/21/2005
2001-07-05,676705,C & C VARIETY STORE  ,Convenience Store,4239,Washington,DC,20011,7217,DIST OF COLUMBIA,0.0,0.0,06/17/2004
2001-07-26,436927,MINNY'S DELI  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,11/29/2001
2001-08-08,590209,LOWEST PRICE FOOD MARKET  ,Small Grocery Store,1801,Washington,DC,20002,1829,DIST OF COLUMBIA,38.91096,-76.98517,12/16/2001
2001-08-09,232031,SUNRAY MARKET  ,Small Grocery Store,3205,Washington,DC,20010,2510,DIST OF COLUMBIA,0.0,0.0,03/24/2004
2001-08-17,664991,JJ SEAFOOD  ,Seafood Specialty,443,WASHINGTON,DC,20011, ,DIST OF COLUMBIA,38.95648,-77.01968,11/15/2006
2001-08-21,695559,FORT CARROLL MARKET  ,Convenience Store,3705,Washington,DC,20032,1549,DIST OF COLUMBIA,38.83777,-77.00625,11/08/2006
2001-08-24,377399,COMPACT MARKET  ,Medium Grocery Store,1613,Washington,DC,20002,2701,DIST OF COLUMBIA,0.0,0.0,03/31/2004
2001-08-30,619718,SPRUILL CONVENIENCE STORE  ,Convenience Store,3213,Washington,DC,20010,2509,DIST OF COLUMBIA,0.0,0.0,06/19/2003
2001-08-31,547160,AWO INC  ,Convenience Store,906,Washington,DC,20002,3742,DIST OF COLUMBIA,0.0,0.0,05/14/2002
2001-09-05,296150,HFFV LLC  ,Convenience Store,3905,Washington,DC,20019,1423,DIST OF COLUMBIA,38.89352,-76.94939,05/08/2008
2001-09-21,358741,7TH & L STREET MARKET  ,Combination Grocery/Other,700,Washington,DC,20003,3647,DIST OF COLUMBIA,38.87754,-76.99592,03/18/2013
2001-11-08,654383,PENN AVE SHELL FOODMART  ,Convenience Store,2501,Washington,DC,20020,6713,DIST OF COLUMBIA,0.0,0.0,01/04/2004
2001-11-08,571681,RHODE ISLAND GROCERY  ,Convenience Store,101,Washington,DC,20001,1632,DIST OF COLUMBIA,38.91574,-77.01232,07/28/2010
2001-11-08,642048,5TH & N STREET MARKET  ,Convenience Store,1245,Washington,DC,20001,4876,DIST OF COLUMBIA,38.9071,-77.01888,07/28/2010
2001-11-20,313450,LIFF'S MARKET  ,Convenience Store,600,Washington,DC,20032,4103,DIST OF COLUMBIA,0.0,0.0,01/30/2005
2001-11-28,272749,TAD GROCERY  ,Small Grocery Store,1309,Washington,DC,20002,7084,DIST OF COLUMBIA,38.90879,-76.99794,04/12/2011
2001-12-06,708584,FAIRWAY MARKET  ,Convenience Store,2501,Washington,DC,20002,1014,DIST OF COLUMBIA,38.92252,-77.00895,08/31/2005
2002-01-08,593018,DC MINI SUPER MARKET  ,Small Grocery Store,1828,Washington,DC,20001,1067,DIST OF COLUMBIA,38.91513,-77.01218,06/08/2005
2002-01-11,499730,JC'S  ,Convenience Store,3023,WASHINGTON,DC,20032, ,DIST OF COLUMBIA,0.0,0.0,04/20/2003
2002-01-15,578007,Newton Foodmart  ,Medium Grocery Store,3600,Washington,DC,20017,2546,DIST OF COLUMBIA,38.93374,-76.99113,08/14/2008
2002-01-28,705789,Brothers Liquors  ,Combination Grocery/Other,1140,Washington,DC,20002,7104,DIST OF COLUMBIA,0.0,0.0,02/22/2004
2002-01-29,328530,GREEN GROCERY STORE  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,08/06/2002
2002-01-31,338530,MINNYS DELI  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,06/29/2006
2002-02-08,261315,A & T MARKET  ,Convenience Store,2633,Washington,DC,20001,3933,DIST OF COLUMBIA,38.92477,-77.02554,03/09/2006
2002-02-08,350517,GRAYS MARKET  ,Convenience Store,3306,Washington,DC,20010,2513,DIST OF COLUMBIA,0.0,0.0,07/11/2002
2002-02-20,722558,TIGER MARKET  ,Large Grocery Store,300,Washington,DC,20011,2534,DIST OF COLUMBIA,38.95692,-77.0024,01/21/2007
2002-03-18,250358,DAILY FISH OF CHESAPEAKE  ,Convenience Store,2250,Washington,DC,20001,4004,DIST OF COLUMBIA,0.0,0.0,02/28/2005
2002-04-01,605119,R & M GROCERY  ,Convenience Store,4003,Washington,DC,20019,3534,DIST OF COLUMBIA,0.0,0.0,01/24/2005
2002-04-23,515176,Flagler Market  ,Convenience Store,2200,Washington,DC,20001,1615,DIST OF COLUMBIA,0.0,0.0,11/15/2004
2002-04-29,614959,RIM'S MARKET  ,Convenience Store,1039,Washington,DC,20002,2922,DIST OF COLUMBIA,0.0,0.0,09/20/2004
2002-05-01,426521,Parks Economy Market  ,Convenience Store,1804,Washington,DC,20002,6606,DIST OF COLUMBIA,38.89482,-76.9787,01/24/2007
2002-05-10,369343,FAMILY MARKET  ,Small Grocery Store,400,WASHINGTON,DC,20011, ,DIST OF COLUMBIA,38.95646,-77.01814,07/05/2006
2002-05-17,284433,GROCERY STORE #37  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,01/22/2004
2002-05-21,242794,Rabbi Payless Meats Distributor  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,06/15/2011
2002-06-07,530461,ROYAL FARM MARKET  ,Small Grocery Store,646,Washington,DC,20010,1615,DIST OF COLUMBIA,38.93704,-77.02119,03/22/2009
2002-07-05,301716,Stop N Shop  ,Convenience Store,2300,Washington,DC,20020,5147,DIST OF COLUMBIA,0.0,0.0,09/29/2004
2002-07-05,646404,CIRCLE 7 MARKET FOOD STORE  ,Convenience Store,1211,Washington,DC,20002,7802,DIST OF COLUMBIA,38.90997,-76.98444,06/25/2013
2002-07-16,542315,Adams Super Market  ,Small Grocery Store,700,Washington,DC,20002,5240,DIST OF COLUMBIA,38.89737,-76.99597,08/16/2007
2002-07-23,427019,QUEENS MARKET  ,Convenience Store,1206,Washington,DC,20002,2802,DIST OF COLUMBIA,0.0,0.0,01/12/2004
2002-07-29,489947,TOWN & COUNTRY MARKET  ,Convenience Store,823,Washington,DC,20011,5836,DIST OF COLUMBIA,38.94194,-77.02427, 
2002-07-30,620396,POULTRY PANTRY 32,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,03/05/2003
2002-08-06,571548,WAG GROCERY STORE  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,07/22/2003
2002-08-06,591877,GIANT FOOD 375,Super Store,1050,Washington,DC,20018,1000,DIST OF COLUMBIA,38.91895,-76.99183, 
2002-08-16,534735,YOUNG'S SEAFOOD MARKET & DELI  ,Convenience Store,2335,Washington,DC,20020,6705,DIST OF COLUMBIA,0.0,0.0,09/02/2003
2002-08-16,470811,LINCOLN MARKET DELI  ,Convenience Store,1923,Washington,DC,20002,1332,DIST OF COLUMBIA,38.91622,-77.00746,09/29/2010
2002-08-19,430443,FRANKLIN MARKET  ,Convenience Store,2723,Washington,DC,20017,1306,DIST OF COLUMBIA,38.92538,-76.99612,07/22/2009
2002-08-22,233002,PENN DOLLAR PLUS & FOOD STORE INC  ,Convenience Store,2529,Washington,DC,20020,6713,DIST OF COLUMBIA,38.87313,-76.97008,10/31/2006
2002-08-23,519958,FAMILYS GROCERY  ,Combination Grocery/Other,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,03/18/2013
2002-08-26,707179,1 Best Buy Quick Stop  ,Convenience Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,38.90879,-76.99794,09/08/2011
2002-08-28,236644,AFRI CARIBB INTERNATIONAL SUPERMARKET  ,Small Grocery Store,5422,Washington,DC,20011,3910,DIST OF COLUMBIA,38.95539,-77.02798,09/14/2006
